3	0.317712	0.937498	74
2	0.411880	0.653652	0.000072
2	0.293057	0.603510	0.000772
3	0.401547	0.191721	46
2	0.887559	0.482395	0.000860
3	0.499476	0.383397	48
3	0.224121	0.668027	62
3	0.779182	0.791337	63
2	0.186340	0.618041	0.000920
3	0.311385	0.559722	9
3	0.006540	0.923721	93
3	0.754997	0.240784	30
2	0.124840	0.235035	0.000246
2	0.643354	0.240730	0.000887
2	0.887586	0.277251	0.000799
2	0.752869	0.154171	0.000710
3	0.024907	0.066148	67
3	0.750625	0.880476	4
2	0.011122	0.053757	0.000208
2	0.201557	0.746660	0.000866
3	0.636473	0.356882	26
2	0.904810	0.510215	0.000304
2	0.628563	0.592870	0.000456
3	0.396989	0.407569	85
3	0.922678	0.469884	100
3	0.841783	0.262259	87
2	0.836387	0.031074	0.000878
3	0.519536	0.590899	53
2	0.655082	0.216612	0.000246
3	0.976371	0.065015	25
3	0.698793	0.921608	61
2	0.033901	0.583172	0.000292
3	0.948345	0.490242	22
2	0.056841	0.477495	0.000741
2	0.080556	0.902011	0.000163
2	0.935017	0.002920	0.000274
3	0.959297	0.869124	100
2	0.897531	0.810296	0.000636
2	0.295733	0.313318	0.000617
2	0.684450	0.839418	0.000654
3	0.536475	0.234208	47
3	0.002555	0.800078	93
3	0.320172	0.719431	82
2	0.003325	0.591708	0.000083
2	0.223204	0.513059	0.000467
3	0.576640	0.401361	56
2	0.772715	0.039183	0.000396
2	0.679999	0.865687	0.000511
3	0.165896	0.775110	92
2	0.940165	0.167447	0.000178
3	0.920541	0.495235	25
2	0.155278	0.329472	0.000293
2	0.693429	0.387243	0.000871
2	0.963378	0.812783	0.000101
3	0.440075	0.392858	36
2	0.338608	0.943937	0.000933
3	0.022626	0.086527	7
3	0.266691	0.590787	22
3	0.628305	0.218538	33
2	0.795580	0.302892	0.000934
3	0.286831	0.576290	15
2	0.147857	0.713370	0.000665
3	0.747235	0.107596	79
2	0.105392	0.701190	0.000463
2	0.741328	0.787998	0.000089
3	0.008080	0.056063	73
2	0.134567	0.919237	0.000971
3	0.916813	0.588759	48
2	0.323102	0.039555	0.000636
3	0.158220	0.394888	91
2	0.741247	0.282858	0.000931
3	0.127058	0.021455	29
3	0.957932	0.904229	73
2	0.222705	0.210500	0.000555
2	0.839883	0.564521	0.000265
3	0.791145	0.374932	77
2	0.375656	0.309583	0.000289
2	0.796530	0.467988	0.000972
2	0.873455	0.589029	0.000912
3	0.336111	0.248570	51
2	0.957514	0.159432	0.000191
3	0.937572	0.463412	14
2	0.108847	0.253844	0.000669
3	0.170105	0.601772	20
2	0.015479	0.875235	0.000432
2	0.323532	0.954060	0.000383
2	0.063985	0.477559	0.000208
3	0.883504	0.332669	12
2	0.608318	0.685914	0.000208
2	0.198351	0.673071	0.000946
3	0.043594	0.233716	30
3	0.200055	0.820883	52
3	0.279255	0.343700	1
3	0.407964	0.459802	29
2	0.287334	0.913946	0.000052
2	0.541404	0.475763	0.000740
2	0.900650	0.718049	0.000659
3	0.894626	0.698320	53
3	0.489296	0.315270	43
2	0.974748	0.173758	0.000577
3	0.238936	0.886520	76
2	0.798745	0.152407	0.000224
2	0.501445	0.382191	0.000616
2	0.128851	0.501208	0.000418
3	0.497532	0.603203	63
2	0.585058	0.755914	0.000645
3	0.156587	0.411146	83
3	0.895533	0.396382	64
3	0.870566	0.649572	18
3	0.927111	0.345478	64
3	0.356619	0.441845	39
3	0.460070	0.760530	96
3	0.780474	0.812670	63
3	0.254850	0.530841	19
2	0.557858	0.853087	0.000695
3	0.473274	0.376882	32
3	0.257201	0.127493	68
2	0.402016	0.470140	0.000755
3	0.611755	0.787110	7
3	0.715038	0.801597	25
2	0.951984	0.490309	0.000008
2	0.440316	0.243121	0.000256
3	0.623004	0.388629	50
2	0.647636	0.461888	0.000127
2	0.626527	0.413851	0.000873
2	0.983294	0.760430	0.000117
2	0.035232	0.663250	0.000947
3	0.380585	0.918488	27
3	0.599255	0.983744	44
3	0.317997	0.854545	68
3	0.698016	0.660611	10
3	0.681947	0.795854	66
2	0.422027	0.233956	0.000667
2	0.350402	0.563542	0.000386
3	0.917727	0.541858	98
2	0.911128	0.194983	0.000381
3	0.524203	0.714801	60
2	0.398941	0.699720	0.000285
3	0.703657	0.210765	74
2	0.320153	0.115221	0.000978
2	0.311899	0.155288	0.000908
2	0.448025	0.701372	0.000838
2	0.061774	0.496225	0.000910
3	0.974745	0.776001	58
3	0.536955	0.802764	7
2	0.620232	0.011266	0.000381
3	0.756371	0.104237	71
2	0.841720	0.718130	0.000017
3	0.068667	0.587612	51
2	0.959816	0.423248	0.000100
3	0.944294	0.676483	71
3	0.133503	0.719715	62
2	0.022608	0.914856	0.000790
2	0.892120	0.173901	0.000046
3	0.251065	0.957051	5
2	0.632363	0.641410	0.000263
3	0.718993	0.279403	96
3	0.502670	0.648880	72
3	0.887063	0.377096	63
2	0.526278	0.114114	0.000176
2	0.287015	0.129493	0.000638
2	0.345236	0.074638	0.000391
3	0.939818	0.692752	13
3	0.321007	0.277424	95
2	0.443191	0.572339	0.000339
2	0.360539	0.046386	0.000913
3	0.490176	0.252585	42
3	0.018267	0.039617	34
3	0.401932	0.231259	68
3	0.121595	0.269213	45
2	0.113765	0.985675	0.000284
2	0.308668	0.888892	0.000816
2	0.856144	0.703130	0.000884
2	0.480410	0.284436	0.000184
3	0.862096	0.773807	16
2	0.859676	0.819254	0.000851
3	0.191815	0.540562	100
2	0.969569	0.698530	0.000423
3	0.191548	0.096610	52
2	0.114315	0.881935	0.000144
2	0.357862	0.810670	0.000360
2	0.912790	0.574193	0.000238
3	0.964991	0.321093	74
3	0.688779	0.263960	18
3	0.568931	0.219317	69
2	0.779846	0.388594	0.000722
2	0.495245	0.455186	0.000270
2	0.501471	0.758767	0.000512
3	0.960666	0.062230	43
2	0.965532	0.414745	0.000109
2	0.909839	0.561590	0.000828
2	0.963081	0.663868	0.000803
3	0.887171	0.948027	31
3	0.155143	0.727752	71
2	0.458062	0.483254	0.000551
3	0.779479	0.419238	96
3	0.071818	0.614372	27
2	0.696807	0.448620	0.000769
2	0.479069	0.731544	0.000982
2	0.000732	0.357690	0.000283
2	0.202763	0.035439	0.000903
2	0.402450	0.284604	0.000703
2	0.326463	0.223111	0.000609
3	0.433368	0.837384	3
3	0.284444	0.927662	23
2	0.032352	0.950904	0.000174
3	0.238897	0.600627	62
3	0.168180	0.504413	74
3	0.887896	0.781976	40
2	0.395128	0.517678	0.000971
3	0.930145	0.569044	78
3	0.187544	0.488038	84
3	0.345846	0.458322	38
3	0.947340	0.329819	92
2	0.851037	0.731642	0.000095
3	0.790008	0.667770	56
3	0.314647	0.563266	14
3	0.977709	0.698867	39
3	0.240523	0.606386	30
3	0.335904	0.590871	11
3	0.044046	0.416728	82
2	0.779080	0.138175	0.000721
3	0.297283	0.693910	98
2	0.794686	0.929226	0.000428
3	0.393526	0.264192	45
2	0.231687	0.449616	0.000818
3	0.737028	0.628584	60
2	0.520922	0.274516	0.000081
3	0.321979	0.908863	35
3	0.208026	0.956177	66
3	0.008075	0.969654	46
3	0.880590	0.199334	8
2	0.026506	0.532115	0.000181
3	0.442273	0.619498	53
3	0.459065	0.764314	44
3	0.532485	0.604483	33
2	0.605783	0.963650	0.000789
3	0.608231	0.627241	2
3	0.151787	0.912561	57
3	0.604413	0.650829	14
2	0.100463	0.689520	0.000553
2	0.196541	0.937884	0.000887
2	0.139730	0.880805	0.000929
3	0.108561	0.143504	25
3	0.111578	0.520918	39
2	0.027665	0.322371	0.000299
3	0.226149	0.955551	9
3	0.426775	0.752152	20
3	0.638935	0.585734	19
2	0.165392	0.761694	0.000577
3	0.770863	0.886708	91
2	0.996260	0.855694	0.000047
3	0.300481	0.800011	31
3	0.910080	0.868053	49
3	0.889989	0.524790	91
3	0.729269	0.749954	82
3	0.869905	0.894675	87
2	0.557644	0.109042	0.000206
2	0.609278	0.761598	0.000905
3	0.736431	0.919004	98
3	0.721840	0.257875	8
3	0.125298	0.473916	96
2	0.320864	0.248713	0.000405
3	0.014449	0.937332	56
2	0.586356	0.237294	0.000997
3	0.865888	0.799251	75
2	0.229577	0.843528	0.000565
2	0.605990	0.564136	0.000376
2	0.060007	0.048968	0.000291
2	0.232408	0.183079	0.000982
3	0.808312	0.110744	6
3	0.283876	0.621487	28
2	0.525983	0.191846	0.000965
3	0.037773	0.845334	61
2	0.547374	0.857748	0.000957
3	0.180370	0.096745	71
2	0.867579	0.266020	0.000846
2	0.283427	0.353985	0.000020
2	0.480454	0.043711	0.000605
2	0.966577	0.815034	0.000996
3	0.706492	0.442445	45
2	0.877362	0.318781	0.000955
3	0.362718	0.682789	49
3	0.039546	0.634729	1
2	0.573269	0.465710	0.000340
2	0.522274	0.899183	0.000740
3	0.874003	0.434766	80
2	0.764343	0.258826	0.000768
2	0.162795	0.386215	0.000075
2	0.374862	0.779956	0.000130
2	0.920576	0.839325	0.000725
2	0.111339	0.795259	0.000541
2	0.546436	0.140825	0.000255
3	0.378257	0.741280	79
3	0.147090	0.348351	42
3	0.694550	0.113475	30
2	0.681969	0.158022	0.000783
2	0.961967	0.072988	0.000273
2	0.055051	0.186749	0.000374
3	0.235004	0.535138	33
3	0.027573	0.653067	38
2	0.164061	0.710803	0.000085
2	0.863579	0.231779	0.000050
2	0.043367	0.211274	0.000414
2	0.560470	0.769964	0.000178
3	0.225667	0.958457	84
3	0.647733	0.178351	48
3	0.012974	0.736816	56
2	0.742714	0.545284	0.000128
3	0.748158	0.909345	47
2	0.324101	0.040992	0.000910
2	0.983110	0.130100	0.000857
3	0.485500	0.901341	3
3	0.885795	0.794847	29
2	0.266753	0.465848	0.000755
2	0.952949	0.542018	0.000999
2	0.889152	0.548197	0.000049
3	0.465495	0.885357	59
2	0.034804	0.761055	0.000238
3	0.175704	0.101226	6
2	0.968466	0.815461	0.000511
2	0.292673	0.810747	0.000870
3	0.072448	0.957407	69
2	0.423845	0.159016	0.000736
3	0.538401	0.537665	69
3	0.601334	0.067629	81
3	0.359445	0.839252	34
2	0.418970	0.354952	0.000646
3	0.331139	0.290082	49
3	0.006593	0.807368	62
2	0.903618	0.467200	0.000961
2	0.400316	0.814505	0.000489
3	0.835619	0.562538	34
2	0.649233	0.416770	0.000124
2	0.006997	0.655043	0.000758
2	0.043791	0.427002	0.000217
2	0.376871	0.440941	0.000409
3	0.323044	0.479992	56
2	0.388012	0.583546	0.000595
2	0.883663	0.963223	0.000542
3	0.586367	0.719980	73
3	0.674859	0.440028	42
3	0.822527	0.752021	63
3	0.681946	0.151472	53
2	0.095996	0.793511	0.000905
3	0.419559	0.378756	22
3	0.206275	0.141290	62
3	0.373119	0.523179	85
3	0.446022	0.868724	6
3	0.804574	0.389044	65
2	0.811372	0.020322	0.000999
2	0.609710	0.064361	0.000296
2	0.931553	0.432191	0.000163
3	0.655453	0.878897	14
3	0.114513	0.131714	93
3	0.924464	0.220041	36
3	0.865758	0.726185	4
2	0.806036	0.352315	0.000059
3	0.195461	0.977495	17
2	0.421684	0.817601	0.000350
3	0.705348	0.356031	28
2	0.723420	0.939526	0.000704
2	0.641273	0.240814	0.000861
3	0.316931	0.950349	33
2	0.424615	0.405880	0.000322
3	0.240980	0.855026	14
2	0.311242	0.448501	0.000281
2	0.629356	0.021338	0.000970
3	0.218075	0.775612	60
2	0.921441	0.777497	0.000399
3	0.910757	0.393951	10
2	0.367129	0.881975	0.000964
3	0.340756	0.871241	99
2	0.192169	0.971598	0.000041
2	0.937187	0.592881	0.000989
2	0.198386	0.745742	0.000274
3	0.404133	0.834858	4
2	0.579389	0.284042	0.000913
2	0.348273	0.781206	0.000528
3	0.660293	0.778740	23
2	0.434068	0.823368	0.000343
3	0.490624	0.673531	72
2	0.227619	0.678744	0.000749
3	0.217899	0.561779	8
3	0.500262	0.458523	96
2	0.938316	0.126459	0.000365
3	0.968221	0.526518	95
2	0.690532	0.724849	0.000813
3	0.869196	0.550966	38
3	0.600035	0.298356	89
2	0.749615	0.958402	0.000570
3	0.496444	0.698943	17
2	0.842088	0.286174	0.000753
2	0.302997	0.681748	0.000921
2	0.073902	0.241493	0.000386
3	0.586902	0.064637	44
3	0.491913	0.063657	47
3	0.104178	0.420465	54
2	0.239797	0.730937	0.000715
3	0.347327	0.816013	57
2	0.639141	0.447005	0.000152
2	0.096208	0.144623	0.000117
3	0.247715	0.123139	61
2	0.466873	0.488563	0.000264
2	0.723133	0.987325	0.000646
2	0.342882	0.621005	0.000147
2	0.931088	0.030026	0.000930
2	0.678669	0.519476	0.000379
2	0.157302	0.414516	0.000140
2	0.683258	0.099105	0.000326
3	0.993507	0.705693	94
3	0.058914	0.961322	82
2	0.159112	0.636328	0.000200
3	0.854199	0.761676	80
3	0.631709	0.571720	41
3	0.279757	0.749444	66
2	0.437614	0.216772	0.000405
2	0.526183	0.777418	0.000448
3	0.872467	0.451830	14
3	0.575698	0.586445	58
3	0.652649	0.160168	43
2	0.572956	0.408075	0.000056
3	0.499327	0.477753	10
2	0.473776	0.951016	0.000312
2	0.422500	0.214855	0.000200
3	0.019473	0.631908	99
2	0.865810	0.399662	0.000966
2	0.315033	0.950483	0.000627
3	0.251136	0.103151	13
2	0.011392	0.929559	0.000864
2	0.448280	0.523744	0.000010
3	0.965412	0.093251	52
2	0.113355	0.895658	0.000885
3	0.320338	0.481775	15
2	0.150469	0.986135	0.000486
2	0.174509	0.161459	0.000270
3	0.077447	0.114265	6
3	0.023965	0.383026	58
3	0.985433	0.514506	60
2	0.833498	0.016754	0.000489
3	0.849747	0.154444	91
3	0.959252	0.632363	73
3	0.860348	0.893191	31
2	0.625376	0.265895	0.000550
2	0.182851	0.411775	0.000132
2	0.841557	0.540497	0.000186
3	0.015901	0.779571	100
2	0.394922	0.687605	0.000935
2	0.204389	0.510504	0.000022
2	0.260669	0.484051	0.000969
3	0.242679	0.983456	58
3	0.489165	0.318466	52
3	0.242421	0.406683	62
3	0.301287	0.589330	27
2	0.844129	0.796970	0.000182
2	0.913500	0.683008	0.000515
2	0.356899	0.360627	0.000026
2	0.165496	0.086264	0.000747
3	0.764131	0.204699	93
3	0.164678	0.272908	85
2	0.189969	0.143030	0.000974
2	0.487350	0.057580	0.000021
2	0.077355	0.791917	0.000417
3	0.194705	0.096919	87
3	0.640111	0.759228	40
2	0.016420	0.237258	0.000807
3	0.855311	0.795964	64
3	0.968023	0.109860	21
3	0.363919	0.502466	15
3	0.135233	0.274442	8
2	0.741120	0.534983	0.000807
2	0.626150	0.918702	0.000862
3	0.558437	0.938568	7
2	0.258545	0.741047	0.000551
3	0.195679	0.427730	55
2	0.621816	0.599978	0.000083
2	0.423865	0.272734	0.000106
2	0.055744	0.811129	0.000118
2	0.706131	0.070130	0.000136
2	0.556501	0.056970	0.000515
3	0.796566	0.399741	68
3	0.590892	0.438092	32
3	0.320859	0.735271	30
2	0.824517	0.750305	0.000217
3	0.649049	0.415173	55
2	0.949246	0.279641	0.000350
2	0.078086	0.827528	0.000911
2	0.635801	0.833599	0.000435
3	0.295217	0.600076	22
2	0.281269	0.650966	0.000774
2	0.000053	0.089236	0.000137
3	0.465613	0.311579	92
2	0.289414	0.813572	0.000107
3	0.574488	0.622803	93
2	0.321758	0.588388	0.000999
2	0.159075	0.843846	0.000708
2	0.065222	0.736141	0.000116
3	0.916531	0.792382	10
3	0.253102	0.680407	9
2	0.234283	0.490693	0.000718
3	0.145718	0.163702	20
2	0.865862	0.531899	0.000431
2	0.369602	0.733665	0.000384
2	0.615224	0.525613	0.000808
3	0.814641	0.841202	57
2	0.800513	0.846864	0.000017
2	0.638348	0.552229	0.000383
2	0.296410	0.123589	0.000591
2	0.632299	0.835345	0.000086
3	0.533401	0.497107	88
3	0.609809	0.634888	27
3	0.735678	0.331661	97
2	0.008854	0.589603	0.000226
2	0.883418	0.138674	0.000203
3	0.827013	0.047237	1
3	0.203123	0.494979	19
2	0.751837	0.077591	0.000363
3	0.181066	0.784526	61
3	0.552841	0.609070	37
2	0.754379	0.573998	0.000140
2	0.363023	0.496385	0.000898
2	0.534471	0.324971	0.000983
3	0.691258	0.861928	20
3	0.279309	0.871479	27
3	0.176222	0.434562	68
2	0.160257	0.673197	0.000072
2	0.706726	0.093166	0.000609
2	0.053468	0.839808	0.000574
3	0.324598	0.921635	75
2	0.193578	0.985226	0.000788
3	0.123512	0.096803	54
3	0.214482	0.420914	43
2	0.113161	0.541073	0.000173
3	0.920262	0.032315	26
3	0.382136	0.339597	79
2	0.119108	0.265602	0.000157
3	0.885459	0.057577	45
3	0.125802	0.878713	87
2	0.879103	0.326215	0.000406
2	0.311273	0.592337	0.000938
2	0.428442	0.211918	0.000729
3	0.405328	0.193026	55
2	0.304894	0.515011	0.000422
2	0.231678	0.677525	0.000531
2	0.384607	0.611904	0.000329
3	0.563313	0.653776	85
3	0.418728	0.748335	5
3	0.716288	0.421625	4
2	0.819695	0.471341	0.000051
2	0.656510	0.492450	0.000374
2	0.417166	0.621586	0.000820
3	0.822369	0.668362	93
3	0.563764	0.739295	76
2	0.300954	0.569923	0.000523
2	0.326376	0.413687	0.000243
3	0.039701	0.886968	28
2	0.482836	0.826416	0.000211
3	0.641145	0.653241	22
3	0.145936	0.049175	78
3	0.852074	0.066550	8
2	0.753081	0.914810	0.000828
3	0.814297	0.299334	23
3	0.678889	0.698751	21
3	0.271599	0.695036	65
2	0.503453	0.606716	0.000985
3	0.970805	0.444945	29
2	0.990742	0.456058	0.000504
2	0.515738	0.523734	0.000417
2	0.068908	0.972600	0.000316
2	0.064448	0.390046	0.000435
3	0.981873	0.268044	49
2	0.522794	0.264444	0.000839
3	0.418154	0.149276	35
3	0.462811	0.997251	10
3	0.652801	0.713880	52
2	0.291309	0.986371	0.000457
2	0.841376	0.469626	0.000586
3	0.573034	0.206448	17
3	0.948854	0.831819	32
3	0.742786	0.998653	85
3	0.119289	0.302125	1
2	0.684887	0.691850	0.000054
2	0.806136	0.871287	0.000845
2	0.761033	0.551000	0.000054
2	0.144194	0.930997	0.000923
3	0.333557	0.006992	92
2	0.614077	0.388228	0.000084
3	0.260834	0.709859	38
3	0.595948	0.609791	81
3	0.530848	0.097861	83
2	0.499060	0.144784	0.000568
2	0.642579	0.326202	0.000734
3	0.528745	0.994594	35
2	0.312801	0.582279	0.000476
3	0.189765	0.602371	53
2	0.203091	0.951063	0.000361
3	0.509033	0.242537	21
3	0.490557	0.291337	67
2	0.435431	0.009518	0.000426
2	0.385648	0.427224	0.000437
3	0.684171	0.096945	1
3	0.863903	0.220814	55
2	0.020618	0.827770	0.000808
2	0.595526	0.424501	0.000038
2	0.069651	0.412395	0.000192
2	0.068669	0.763324	0.000092
3	0.499353	0.231885	30
2	0.212226	0.058254	0.000552
2	0.360340	0.018450	0.000504
2	0.215277	0.579702	0.000546
3	0.849092	0.025186	22
3	0.657138	0.314196	88
3	0.841609	0.309279	15
3	0.441074	0.287417	97
3	0.181583	0.399305	23
3	0.254883	0.880568	87
2	0.893845	0.614640	0.000134
2	0.321640	0.699258	0.000407
2	0.732827	0.566274	0.000348
3	0.891644	0.936513	69
3	0.564722	0.012592	15
3	0.030950	0.360976	61
3	0.005139	0.284554	14
3	0.989659	0.670270	98
3	0.552969	0.562048	89
3	0.709442	0.963116	81
2	0.416326	0.043260	0.000004
3	0.469672	0.765778	93
3	0.595499	0.717419	26
2	0.829183	0.546017	0.000441
3	0.729185	0.482524	99
3	0.339101	0.942306	82
3	0.790062	0.650327	1
2	0.595094	0.943064	0.000634
2	0.862641	0.394156	0.000640
3	0.409738	0.196702	20
2	0.974564	0.684976	0.000535
2	0.774304	0.243629	0.000374
3	0.747015	0.826953	40
3	0.763485	0.560965	23
2	0.453062	0.338321	0.000999
3	0.388384	0.130817	67
3	0.555382	0.825836	21
2	0.812087	0.909528	0.000247
3	0.606069	0.182537	28
3	0.340618	0.561306	70
3	0.579539	0.697617	88
2	0.912929	0.927281	0.000493
3	0.483264	0.360472	32
2	0.046065	0.459712	0.000172
3	0.584798	0.801140	84
2	0.255856	0.478653	0.000767
3	0.042900	0.976677	12
2	0.667745	0.874950	0.000618
2	0.493914	0.782071	0.000805
3	0.063330	0.006227	46
2	0.578429	0.351490	0.000639
3	0.973829	0.376395	14
3	0.386807	0.650437	41
3	0.434063	0.591052	19
2	0.131516	0.973749	0.000535
3	0.470643	0.231042	68
2	0.917246	0.551475	0.000091
3	0.170622	0.453524	77
3	0.954307	0.890596	43
3	0.400601	0.202164	87
3	0.600963	0.124715	39
2	0.264145	0.475478	0.000173
3	0.626075	0.873605	83
3	0.887648	0.206511	58
2	0.396520	0.455565	0.000403
3	0.252504	0.278485	39
2	0.366623	0.666468	0.000498
2	0.927958	0.180713	0.000447
3	0.647671	0.210184	8
3	0.250547	0.063434	91
3	0.283799	0.339186	87
2	0.823934	0.273061	0.000838
3	0.187327	0.868391	50
2	0.014236	0.342294	0.000998
2	0.912088	0.103681	0.000414
2	0.072233	0.682444	0.000566
2	0.040988	0.749243	0.000516
3	0.340642	0.527374	38
2	0.247767	0.709801	0.000573
2	0.112436	0.923523	0.000406
2	0.422748	0.022462	0.000747
3	0.148785	0.582931	13
2	0.381500	0.315353	0.000719
2	0.364897	0.177255	0.000792
2	0.745006	0.841451	0.000823
2	0.897856	0.071489	0.000108
2	0.705533	0.870317	0.000177
2	0.726235	0.483957	0.000660
3	0.298568	0.754353	34
3	0.908249	0.365223	8
2	0.027515	0.061114	0.000037
3	0.342000	0.113909	64
3	0.769613	0.885564	54
3	0.639590	0.160014	71
2	0.222571	0.212084	0.000327
3	0.278331	0.349834	13
2	0.746149	0.415621	0.000052
3	0.209238	0.242936	42
3	0.548329	0.028602	9
3	0.637124	0.330322	14
3	0.279280	0.978563	32
2	0.878966	0.916746	0.000783
3	0.009510	0.822767	28
2	0.057016	0.969257	0.000024
3	0.042870	0.434649	11
3	0.398106	0.569393	75
2	0.611648	0.948222	0.000018
2	0.457709	0.119914	0.000383
3	0.154991	0.219619	57
2	0.243552	0.509054	0.000485
2	0.846514	0.713937	0.000487
2	0.976257	0.438809	0.000438
2	0.316686	0.375819	0.000494
2	0.697697	0.824406	0.000049
3	0.380677	0.996239	100
2	0.346628	0.028627	0.000081
2	0.814949	0.695393	0.000261
3	0.876060	0.164421	52
3	0.038047	0.823396	68
3	0.309025	0.896179	62
2	0.825611	0.464240	0.000422
3	0.774905	0.952044	33
2	0.755083	0.323214	0.000754
2	0.946674	0.778050	0.000550
3	0.450073	0.199789	22
2	0.752414	0.765434	0.000510
3	0.435067	0.129728	7
3	0.809536	0.004867	96
2	0.653825	0.251422	0.000321
2	0.599743	0.896555	0.000774
2	0.800221	0.660847	0.000307
3	0.989918	0.640321	7
2	0.528171	0.987595	0.000036
2	0.663674	0.637149	0.000818
2	0.911740	0.909426	0.000949
2	0.099851	0.217904	0.000273
2	0.638010	0.797157	0.000849
3	0.061646	0.366380	65
2	0.445464	0.251270	0.000277
2	0.941186	0.542456	0.000586
3	0.864680	0.484397	35
2	0.342432	0.389113	0.000805
3	0.631601	0.766940	70
3	0.787168	0.141224	34
2	0.963987	0.220707	0.000626
2	0.314780	0.689672	0.000116
3	0.044446	0.008469	59
2	0.080028	0.184545	0.000125
2	0.286698	0.209876	0.000902
3	0.550108	0.157549	19
2	0.128240	0.371462	0.000167
3	0.446826	0.515379	58
3	0.433263	0.493932	85
3	0.638533	0.109465	11
3	0.745487	0.048895	8
3	0.361640	0.797755	37
3	0.735200	0.524793	62
3	0.358616	0.394999	49
2	0.138910	0.818874	0.000674
2	0.925380	0.091236	0.000486
2	0.196425	0.470734	0.000077
3	0.296758	0.397593	8
3	0.660154	0.005238	67
2	0.335447	0.171800	0.000071
2	0.374464	0.168845	0.000473
3	0.210002	0.035053	37
2	0.856375	0.221110	0.000970
2	0.855853	0.416434	0.000508
3	0.633910	0.257511	33
3	0.792350	0.227165	74
2	0.807188	0.459688	0.000332
2	0.328535	0.492877	0.000156
3	0.270628	0.773105	19
2	0.331235	0.773657	0.000930
2	0.601269	0.546270	0.000953
2	0.716707	0.701673	0.000852
3	0.382795	0.606015	16
2	0.011848	0.872389	0.000348
3	0.788265	0.411186	69
3	0.332853	0.265929	33
2	0.697191	0.688623	0.000071
2	0.773552	0.607869	0.000888
3	0.406801	0.438114	73
3	0.797478	0.841373	79
3	0.207311	0.516694	61
3	0.532534	0.388013	8
2	0.218773	0.604022	0.000844
3	0.126272	0.485733	90
2	0.348382	0.419530	0.000773
2	0.402942	0.605802	0.000033
2	0.936590	0.202634	0.000919
3	0.822581	0.474056	40
3	0.572613	0.881275	31
2	0.412851	0.147396	0.000420
2	0.485303	0.737693	0.000054
3	0.369808	0.266188	72
3	0.113655	0.039349	34
2	0.439616	0.624315	0.000950
3	0.478195	0.687990	51
2	0.613999	0.267192	0.000208
2	0.119034	0.582525	0.000868
3	0.055262	0.430345	82
2	0.843301	0.636635	0.000886
3	0.379822	0.849070	8
3	0.861290	0.997180	35
3	0.650745	0.378745	46
2	0.011186	0.119984	0.000449
2	0.024534	0.032158	0.000215
2	0.694347	0.302434	0.000309
2	0.716996	0.353594	0.000418
3	0.783856	0.641671	49
3	0.433747	0.677542	85
2	0.245097	0.372819	0.000001
3	0.045784	0.602377	34
2	0.315873	0.853707	0.000318
3	0.446564	0.953267	94
3	0.520716	0.167648	19
3	0.645841	0.742681	67
2	0.287154	0.113731	0.000810
3	0.566730	0.776140	28
3	0.998526	0.133371	51
3	0.240180	0.781794	14
3	0.020720	0.875771	75
2	0.926477	0.564773	0.000664
2	0.772667	0.746418	0.000183
2	0.378808	0.250431	0.000892
2	0.471204	0.717420	0.000797
3	0.798732	0.569443	43
2	0.128464	0.040046	0.000865
2	0.889220	0.565436	0.000234
3	0.476660	0.159686	37
3	0.470301	0.062896	40
2	0.273458	0.582292	0.000112
3	0.736971	0.543383	3
2	0.348910	0.949198	0.000757
2	0.377845	0.945077	0.000916
3	0.807947	0.400786	86
3	0.933187	0.319858	59
3	0.942358	0.715627	80
3	0.781482	0.742441	22
3	0.734808	0.210031	21
3	0.784818	0.265962	25
2	0.256525	0.876381	0.000939
3	0.931399	0.716033	80
2	0.518509	0.394576	0.000915
3	0.367412	0.644831	20
3	0.514268	0.037849	66
2	0.010857	0.513791	0.000634
2	0.234546	0.421852	0.000640
2	0.424870	0.624849	0.000522
2	0.587690	0.126527	0.000559
2	0.396963	0.174856	0.000900
2	0.944653	0.910782	0.000211
3	0.558922	0.488246	62
2	0.777606	0.780021	0.000333
2	0.657278	0.256738	0.000881
2	0.919075	0.649828	0.000855
2	0.170678	0.986856	0.000762
2	0.119158	0.220768	0.000748
2	0.201103	0.695419	0.000237
3	0.199113	0.280796	85
2	0.951248	0.219842	0.000511
3	0.080486	0.394056	38
3	0.873859	0.670692	29
2	0.442919	0.236440	0.000008
2	0.813187	0.087825	0.000032
3	0.838844	0.495719	68
2	0.324217	0.070255	0.000974
2	0.255327	0.099950	0.000246
3	0.947840	0.351685	23
2	0.670257	0.405391	0.000220
2	0.560755	0.889105	0.000885
3	0.615236	0.299483	80
3	0.544454	0.260260	17
2	0.034386	0.649059	0.000223
2	0.045384	0.856643	0.000369
2	0.781442	0.490364	0.000811
2	0.279806	0.663213	0.000313
3	0.895751	0.434139	84
3	0.554544	0.825897	6
3	0.254782	0.205583	7
2	0.656887	0.867519	0.000494
3	0.560129	0.850276	28
2	0.443418	0.838143	0.000163
2	0.145162	0.202559	0.000933
3	0.560245	0.114562	68
3	0.869971	0.095105	95
3	0.606721	0.918515	64
2	0.998832	0.615094	0.000615
3	0.401753	0.198917	54
2	0.419792	0.206264	0.000878
3	0.401961	0.147030	33
3	0.376424	0.633083	88
2	0.992779	0.474139	0.000385
2	0.845501	0.552410	0.000647
3	0.818066	0.132681	34
